step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1279,513596,5116,0.02459054192578748,0.5,0.5,,,,,
1280,513984,5120,0.02732129632815893,0.25,0.25,,,,,
1281,514436,5124,0.02528652374139726,0.5,0.5,0.027746075169300964,0.75,0.75,,
1282,514856,5128,0.018484379435393477,0.5,0.5,,,,,
1283,515244,5132,0.03395254953266988,0.25,0.25,,,,,
1284,515568,5136,0.026747882757129304,0.75,0.75,,,,,
1285,515988,5140,0.023092621194439857,0.5,0.5,,,,,
1286,516376,5144,0.03694119179413841,0.25,0.25,,,,,
1287,516828,5148,0.025278250123161265,0.25,0.25,,,,,
1288,517216,5152,0.026106564128387317,0.75,0.75,,,,,
1289,517604,5156,0.03389591584852397,0.0,0.0,0.04111914492860547,0.5,0.5,,
1290,517960,5160,0.03206419659204026,0.25,0.25,,,,,
1291,518348,5164,0.027892452245197985,0.5,0.5,,,,,
1292,518800,5168,0.027030957997148938,0.5,0.5,,,,,
1293,519220,5172,0.03255039221139415,0.5,0.5,,,,,
1294,519640,5176,0.02337227065677168,0.75,0.75,,,,,
1295,520060,5180,0.027074923504323074,0.25,0.25,,,,,
1296,520448,5184,0.030730941339635887,0.5,0.5,,,,,
1297,520868,5188,0.024826222136172985,0.5,0.5,0.027331341075122098,0.5,0.5,,
1298,521256,5192,0.03199057073446715,0.0,0.0,,,,,
1299,521708,5196,0.025368604642943635,0.25,0.25,,,,,
1300,522128,5200,0.030634700942998513,0.5,0.5,,,,,
1301,522516,5204,0.03208495983391058,0.5,0.5,,,,,
1302,522936,5208,0.025709946396229495,0.25,0.25,,,,,
1303,523356,5212,0.021795628498170287,0.5,0.5,,,,,
1304,523872,5216,0.019837710075021088,0.75,0.75,,,,,
1305,524356,5220,0.0240371767104642,0.25,0.25,0.02298254861674792,0.5,0.5,,
1306,524776,5224,0.03005939564114398,0.25,0.25,,,,,
1307,525196,5228,0.0268516857399325,0.5,0.5,,,,,
1308,525648,5232,0.02554454572491151,0.5,0.5,,,,,
1309,525972,5236,0.028630400240313464,0.75,0.75,,,,,
1310,526424,5240,0.019587182953492936,1.0,1.0,,,,,
1311,526844,5244,0.027055692448213205,0.5,0.5,,,,,
1312,527232,5248,0.024174574866785318,0.25,0.25,,,,,
1313,527652,5252,0.026191344155262426,0.0,0.0,0.029932096581746594,1.0,1.0,,
1314,528072,5256,0.029506937341095975,0.5,0.5,,,,,
1315,528524,5260,0.028346651124513556,0.5,0.5,,,,,
1316,528976,5264,0.023601992582999293,0.75,0.75,,,,,
1317,529428,5268,0.02619696849447543,0.5,0.5,,,,,
1318,529848,5272,0.026396051597877286,0.5,0.5,,,,,
1319,530300,5276,0.022099571435230496,0.5,0.5,,,,,
1320,530688,5280,0.024422847562262123,0.75,0.75,,,,,
1321,530916,5284,0.035237313763334034,0.75,0.75,0.03153513813780373,0.25,0.25,,
1322,531112,5288,0.03266118129684486,0.75,0.75,,,,,
1323,531532,5292,0.026862874658869773,0.5,0.5,,,,,
1324,531920,5296,0.026532417905242505,0.75,0.75,,,,,
1325,532340,5300,0.0263538342780491,0.25,0.25,,,,,
1326,532696,5304,0.03384819150499633,0.5,0.5,,,,,
1327,533084,5308,0.02929826135166344,0.25,0.25,,,,,
1328,533504,5312,0.027267863869050328,0.5,0.5,,,,,
1329,533924,5316,0.029067676618047558,1.0,1.0,0.03355494014882594,0.25,0.25,,
1330,534376,5320,0.03150528652782506,0.25,0.25,,,,,
1331,534860,5324,0.020884786178270363,0.5,0.5,,,,,
1332,535312,5328,0.02499307268401452,0.25,0.25,,,,,
1333,535700,5332,0.03075279403837595,0.5,0.5,,,,,
1334,536120,5336,0.027441954260491005,0.5,0.5,,,,,
1335,536380,5340,0.05171431021535885,0.0,0.0,,,,,
1336,536800,5344,0.025382540055704447,0.5,0.5,,,,,
1337,537188,5348,0.029762468549400817,0.5,0.5,0.03017543513052819,0.75,0.75,,
1338,537480,5352,0.030110302087251264,0.25,0.25,,,,,
1339,537772,5356,0.029059141043775993,0.75,0.75,,,,,
1340,538160,5360,0.026982512582836266,0.5,0.5,,,,,
1341,538548,5364,0.02730976543093154,0.5,0.5,,,,,
1342,538936,5368,0.02683092074661597,0.5,0.5,,,,,
1343,539388,5372,0.016910519207905605,1.0,1.0,,,,,
1344,539840,5376,0.02324734526484446,0.75,0.75,,,,,
1345,540356,5380,0.022383991277823652,0.5,0.5,0.03682952552599951,0.5,0.5,,
1346,540744,5384,0.02187868548143058,0.5,0.5,,,,,
1347,541164,5388,0.025394805815559265,0.5,0.5,,,,,
1348,541584,5392,0.019231317561199543,1.0,1.0,,,,,
1349,541972,5396,0.020100568669267224,0.75,0.75,,,,,
1350,542424,5400,0.021149920434424294,0.5,0.5,,,,,
1351,542812,5404,0.03555407073914731,0.5,0.5,,,,,
1352,543264,5408,0.02683916070284364,0.5,0.5,,,,,
1353,543684,5412,0.028644046010206717,0.5,0.5,0.03449654588228021,0.25,0.25,,
1354,544136,5416,0.025629897316613897,0.5,0.5,,,,,
1355,544556,5420,0.032135349371264325,0.0,0.0,,,,,
1356,544880,5424,0.024569800500022894,0.75,0.75,,,,,
1357,545204,5428,0.03532958609714962,0.5,0.5,,,,,
1358,545624,5432,0.02798126275210122,0.75,0.75,,,,,
1359,546012,5436,0.019381396965195755,0.75,0.75,,,,,
1360,546464,5440,0.025340063657432015,0.0,0.0,,,,,
1361,546884,5444,0.022726550117938542,0.75,0.75,0.04207083735927656,0.5,0.5,,
1362,547176,5448,0.029116741365837712,0.5,0.5,,,,,
1363,547596,5452,0.023605512212903322,0.5,0.5,,,,,
1364,547792,5456,0.03686854613352996,0.75,0.75,,,,,
1365,548212,5460,0.024375351466570123,0.5,0.5,,,,,
1366,548600,5464,0.027552389607118876,0.5,0.5,,,,,
1367,548956,5468,0.024377052446726877,0.75,0.75,,,,,
1368,549280,5472,0.02219058810621414,0.75,0.75,,,,,
1369,549636,5476,0.020932820234590886,0.75,0.75,0.03004826614473578,0.5,0.5,,
1370,549864,5480,0.0478167995447855,0.5,0.5,,,,,
1371,550316,5484,0.02736923229289224,0.5,0.5,,,,,
1372,550736,5488,0.024986456609735537,0.75,0.75,,,,,
1373,551220,5492,0.023563772151826885,0.75,0.75,,,,,
1374,551608,5496,0.024502522986838925,0.25,0.25,,,,,
1375,551964,5500,0.029633682511966616,0.75,0.75,,,,,
1376,552384,5504,0.0234920645195388,0.5,0.5,,,,,
1377,552836,5508,0.022845810684710473,0.5,0.5,0.029799112511640264,0.5,0.5,,
1378,553288,5512,0.02984898118824747,0.0,0.0,,,,,
1379,553676,5516,0.03835921254114799,0.25,0.25,,,,,
1380,554128,5520,0.03600131754885797,0.25,0.25,,,,,
1381,554484,5524,0.02857168394358527,0.5,0.5,,,,,
1382,554808,5528,0.020003680491545307,1.0,1.0,,,,,
1383,555196,5532,0.02752611626665863,0.5,0.5,,,,,
1384,555616,5536,0.030564043693908353,0.0,0.0,,,,,
1385,555940,5540,0.024043190060377584,0.5,0.5,0.033269411031775546,0.0,0.0,,
1386,556136,5544,0.05651668845730001,0.25,0.25,,,,,
1387,556460,5548,0.02924912261632829,0.5,0.5,,,,,
1388,556880,5552,0.03290851023951946,0.0,0.0,,,,,
1389,557332,5556,0.020761412914849953,1.0,1.0,,,,,
1390,557752,5560,0.026752002386618085,0.0,0.0,,,,,
1391,558012,5564,0.03823372630636129,0.0,0.0,,,,,
1392,558432,5568,0.023499028925527386,1.0,1.0,,,,,
1393,558820,5572,0.018109936228963713,0.5,0.5,0.03231319537397103,0.5,0.5,,
1394,559080,5576,0.027616514459911878,0.5,0.5,,,,,
1395,559340,5580,0.029387899569256994,1.0,1.0,,,,,
1396,559792,5584,0.02349548067218669,0.5,0.5,,,,,
1397,560244,5588,0.02100364286222852,0.25,0.25,,,,,
1398,560568,5592,0.01739346391691487,1.0,1.0,,,,,
1399,560988,5596,0.023224006986534377,0.75,0.75,,,,,
1400,561472,5600,0.019433590742596797,1.0,1.0,,,,,
1401,561924,5604,0.03205239274904949,0.5,0.5,0.021080871401450558,1.0,1.0,,
1402,562184,5608,0.04884795442835781,0.0,0.0,,,,,
1403,562508,5612,0.029029865817586837,0.25,0.25,,,,,
1404,562896,5616,0.02923039941176205,0.25,0.25,,,,,
1405,563380,5620,0.021260635459022903,0.5,0.5,,,,,
1406,563768,5624,0.02495108504148263,0.5,0.5,,,,,
1407,564124,5628,0.0340545712866113,0.5,0.5,,,,,
1408,564512,5632,0.03113322141245504,0.5,0.5,,,,,
1409,564900,5636,0.026998021076779982,0.5,0.5,0.020924718644934837,0.75,0.75,,
1410,565096,5640,0.0360368864301186,0.75,0.75,,,,,
1411,565516,5644,0.02615826951601325,0.5,0.5,,,,,
1412,565904,5648,0.02351202601909023,0.5,0.5,,,,,
1413,566356,5652,0.0388767098053267,0.25,0.25,,,,,
1414,566744,5656,0.02990200393713988,0.0,0.0,,,,,
1415,567196,5660,0.027466671042069207,0.25,0.25,,,,,
1416,567488,5664,0.030936132371370082,0.5,0.5,,,,,
1417,567748,5668,0.031240703554009458,0.5,0.5,0.0336926268652735,0.25,0.25,,
1418,568104,5672,0.029205865554263775,0.25,0.25,,,,,
1419,568556,5676,0.024610826348392678,0.75,0.75,,,,,
1420,568944,5680,0.020855393700683417,0.75,0.75,,,,,
1421,569268,5684,0.027964429064390634,0.75,0.75,,,,,
1422,569720,5688,0.026606875660659286,0.75,0.75,,,,,
1423,570204,5692,0.027824549651614957,0.75,0.75,,,,,
1424,570592,5696,0.024362233994014017,0.5,0.5,,,,,
1425,571076,5700,0.022880781352967842,0.75,0.75,0.029670549559514005,0.5,0.5,,
1426,571464,5704,0.03190751721981793,0.5,0.5,,,,,
1427,571916,5708,0.026645530911282616,0.5,0.5,,,,,
1428,572368,5712,0.020407512352743972,0.5,0.5,,,,,
1429,572852,5716,0.02155294659538656,0.75,0.75,,,,,
1430,573272,5720,0.026553753107339137,0.25,0.25,,,,,
1431,573692,5724,0.023546333409329566,0.25,0.25,,,,,
1432,574080,5728,0.023168209165514736,0.5,0.5,,,,,
1433,574532,5732,0.02925481356760559,0.0,0.0,0.020684658594001436,0.75,0.75,,
1434,574856,5736,0.028521403232717603,0.25,0.25,,,,,
1435,575244,5740,0.026471310520516534,0.25,0.25,,,,,
1436,575632,5744,0.026967784499179196,0.75,0.75,,,,,
1437,576084,5748,0.02585783466107592,0.75,0.75,,,,,
1438,576504,5752,0.026625365789227175,0.5,0.5,,,,,
1439,576892,5756,0.02409363521429578,0.5,0.5,,,,,
1440,577344,5760,0.022317896000921603,1.0,1.0,,,,,
1441,577828,5764,0.026117742117880312,0.5,0.5,0.04793151117478041,0.25,0.25,,
1442,578056,5768,0.03955035550745926,0.5,0.5,,,,,
1443,578476,5772,0.026271999223756816,0.5,0.5,,,,,
1444,578896,5776,0.02483422386949098,0.25,0.25,,,,,
1445,579316,5780,0.026526059236990564,0.25,0.25,,,,,
1446,579736,5784,0.02905819170537661,0.75,0.75,,,,,
1447,580156,5788,0.03129618616090515,0.0,0.0,,,,,
1448,580544,5792,0.023699862724340093,0.5,0.5,,,,,
1449,580932,5796,0.03313099821852316,0.0,0.0,0.025376111219201792,0.75,0.75,,
1450,581384,5800,0.020944182608339433,1.0,1.0,,,,,
1451,581644,5804,0.03467009618877565,0.5,0.5,,,,,
1452,582032,5808,0.031363749405303405,0.75,0.75,,,,,
1453,582452,5812,0.026084855800499036,0.5,0.5,,,,,
1454,582808,5816,0.025062217748208018,0.5,0.5,,,,,
1455,583196,5820,0.03272971500235694,0.25,0.25,,,,,
1456,583616,5824,0.023592586785899462,1.0,1.0,,,,,
1457,583844,5828,0.044688355221095606,0.5,0.5,0.0365481814199596,0.25,0.25,,
1458,584232,5832,0.02122865042283985,0.5,0.5,,,,,
1459,584684,5836,0.029613461517572708,0.25,0.25,,,,,
1460,585008,5840,0.025753664440225976,0.5,0.5,,,,,
1461,585332,5844,0.03896752908085182,0.0,0.0,,,,,
1462,585752,5848,0.02783230210802432,0.25,0.25,,,,,
1463,586140,5852,0.02884567546522282,0.5,0.5,,,,,
1464,586592,5856,0.027783652828851486,0.5,0.5,,,,,
1465,586884,5860,0.02758759300559903,0.25,0.25,0.03033136976938749,0.5,0.5,,
1466,587304,5864,0.02685422716686573,0.25,0.25,,,,,
1467,587724,5868,0.033637168844429216,0.0,0.0,,,,,
1468,588080,5872,0.03283523390210669,0.25,0.25,,,,,
1469,588532,5876,0.02452972468706954,0.75,0.75,,,,,
1470,589016,5880,0.025905876244366365,0.0,0.0,,,,,
1471,589500,5884,0.02200021980711805,0.75,0.75,,,,,
1472,589888,5888,0.03029886189953913,0.75,0.75,,,,,
1473,590372,5892,0.02673274855258296,0.25,0.25,0.03991403045205478,0.25,0.25,,
1474,590728,5896,0.02949346302760365,0.75,0.75,,,,,
1475,591180,5900,0.022890455890806478,1.0,1.0,,,,,
1476,591440,5904,0.03725312979605626,0.25,0.25,,,,,
1477,591892,5908,0.02959070896826477,0.5,0.5,,,,,
1478,592312,5912,0.026820145506574307,0.5,0.5,,,,,
1479,592764,5916,0.02657659210123589,0.25,0.25,,,,,
1480,593024,5920,0.04118498329372371,0.5,0.5,,,,,
1481,593252,5924,0.03257279591641398,0.5,0.5,0.029899697809053875,0.5,0.5,,
1482,593736,5928,0.020768572962821245,0.75,0.75,,,,,
1483,594092,5932,0.036578205936214706,0.5,0.5,,,,,
1484,594480,5936,0.02398412288236045,0.75,0.75,,,,,
1485,594900,5940,0.025036522253102565,0.5,0.5,,,,,
1486,595352,5944,0.024623170492227592,0.75,0.75,,,,,
1487,595740,5948,0.02806997041755303,0.75,0.75,,,,,
1488,596128,5952,0.025998101101683393,0.25,0.25,,,,,
1489,596548,5956,0.028175269451539513,0.25,0.25,0.026023576474708182,0.75,0.75,,
1490,596808,5960,0.03542203562801319,0.25,0.25,,,,,
1491,597324,5964,0.026922654356026428,0.0,0.0,,,,,
1492,597616,5968,0.022257117221231262,0.5,0.5,,,,,
1493,598036,5972,0.017280902316797877,0.75,0.75,,,,,
1494,598488,5976,0.030901919823448257,0.25,0.25,,,,,
1495,598940,5980,0.020923784315723747,0.75,0.75,,,,,
1496,599360,5984,0.029131248705571863,0.5,0.5,,,,,
1497,599716,5988,0.03154073798551115,0.5,0.5,0.025763278291589697,0.0,0.0,,
1498,600040,5992,0.028972812035194695,0.75,0.75,,,,,
1499,600300,5996,0.03562594590717253,1.0,1.0,,,,,
1500,600752,6000,0.03186422295054846,0.25,0.25,,,,,
1501,601076,6004,0.031125189291399808,0.25,0.25,,,,,
1502,601496,6008,0.02480641798079454,0.25,0.25,,,,,
1503,601756,6012,0.03659232403772677,0.25,0.25,,,,,
1504,602016,6016,0.031225813606553316,0.5,0.5,,,,,
1505,602276,6020,0.0395827590923659,0.5,0.5,0.03028441725202432,0.25,0.25,,
1506,602728,6024,0.022632148604300906,1.0,1.0,,,,,
1507,602988,6028,0.024486143063906528,1.0,1.0,,,,,
1508,603440,6032,0.022791533334301204,0.5,0.5,,,,,
1509,603828,6036,0.027304292773088438,0.5,0.5,,,,,
1510,604280,6040,0.026465497495970196,0.75,0.75,,,,,
1511,604636,6044,0.02922148382281844,0.75,0.75,,,,,
1512,605088,6048,0.026423930214870547,0.25,0.25,,,,,
1513,605508,6052,0.033012121363938676,0.25,0.25,0.026565046852448933,0.75,0.75,,
1514,605928,6056,0.029812056674500875,0.5,0.5,,,,,
1515,606348,6060,0.029850740807136993,0.5,0.5,,,,,
1516,606800,6064,0.021885478675627592,0.5,0.5,,,,,
1517,607188,6068,0.027024866090047037,0.5,0.5,,,,,
1518,607608,6072,0.022101091917689834,0.75,0.75,,,,,
1519,608060,6076,0.026354695034546172,0.25,0.25,,,,,
1520,608480,6080,0.02788265724438265,0.75,0.75,,,,,
1521,608900,6084,0.03276662845046758,0.25,0.25,0.022402204993834482,0.5,0.5,,
1522,609288,6088,0.028162502191378235,0.5,0.5,,,,,
1523,609548,6092,0.03817075177741344,0.25,0.25,,,,,
1524,609936,6096,0.025042476513368866,0.75,0.75,,,,,
1525,610292,6100,0.02806350932894459,0.5,0.5,,,,,
1526,610584,6104,0.03501490813744896,0.5,0.5,,,,,
1527,610908,6108,0.024583732329823256,0.5,0.5,,,,,
1528,611328,6112,0.03379837220329924,0.5,0.5,,,,,
1529,611556,6116,0.025630692196264456,1.0,1.0,0.025408537332173842,0.5,0.5,,
1530,611944,6120,0.042460546316318785,0.25,0.25,,,,,
1531,612300,6124,0.02921103464627043,0.75,0.75,,,,,
1532,612688,6128,0.03576036343850655,0.25,0.25,,,,,
1533,613108,6132,0.02356145457614004,0.5,0.5,,,,,
1534,613432,6136,0.025006743766033422,0.75,0.75,,,,,
1535,613724,6140,0.025667208646842583,0.5,0.5,,,,,
1536,614176,6144,0.027872746247966113,0.75,0.75,,,,,
1537,614564,6148,0.03834342305236863,0.5,0.5,0.03218608402468279,0.25,0.25,,
1538,614952,6152,0.03413160690679363,0.25,0.25,,,,,
1539,615308,6156,0.03141245030219352,0.25,0.25,,,,,
1540,615728,6160,0.023793686104449593,0.75,0.75,,,,,
1541,616212,6164,0.030298898962362274,0.75,0.75,,,,,
1542,616632,6168,0.025929328768435286,0.5,0.5,,,,,
1543,617052,6172,0.024916321278115758,0.75,0.75,,,,,
1544,617472,6176,0.0292950439327815,0.75,0.75,,,,,
1545,617892,6180,0.021027563541647722,1.0,1.0,0.028211910303983612,0.25,0.25,,
1546,618280,6184,0.026974426443981372,0.5,0.5,,,,,
1547,618700,6188,0.023140335682729322,0.5,0.5,,,,,
1548,619056,6192,0.030694293626552828,0.5,0.5,,,,,
1549,619444,6196,0.034743162248708805,0.0,0.0,,,,,
1550,619864,6200,0.029385140742143413,0.25,0.25,,,,,
1551,620284,6204,0.02871153828853297,0.75,0.75,,,,,
1552,620672,6208,0.028044154493539964,0.75,0.75,,,,,
1553,621220,6212,0.02541948639967452,0.5,0.5,0.025457124389122652,0.75,0.75,,
1554,621672,6216,0.03232359422830964,0.0,0.0,,,,,
1555,621996,6220,0.034493061581699354,0.25,0.25,,,,,
1556,622384,6224,0.021691959625472348,0.25,0.25,,,,,
1557,622804,6228,0.029070726833804735,0.25,0.25,,,,,
1558,623224,6232,0.034424463915299484,0.5,0.5,,,,,
1559,623644,6236,0.024732026228215798,0.25,0.25,,,,,
1560,624032,6240,0.02864603545391525,0.5,0.5,,,,,
1561,624452,6244,0.023371593721113474,0.5,0.5,0.027922456441424905,0.25,0.25,,
1562,624872,6248,0.026716732981017753,0.5,0.5,,,,,
1563,625100,6252,0.04161644533274624,0.25,0.25,,,,,
1564,625392,6256,0.031182283293303754,0.25,0.25,,,,,
1565,625844,6260,0.023527451406346895,0.5,0.5,,,,,
1566,626296,6264,0.027205190078102535,0.25,0.25,,,,,
1567,626748,6268,0.030220897347789204,0.25,0.25,,,,,
1568,627040,6272,0.030227482589082293,0.75,0.75,,,,,
1569,627428,6276,0.0321342017406892,0.5,0.5,0.028167402709600643,0.5,0.5,,
1570,627848,6280,0.024058795696350457,0.5,0.5,,,,,
1571,628236,6284,0.027232463158211807,0.25,0.25,,,,,
1572,628592,6288,0.02615099579738259,0.5,0.5,,,,,
1573,629044,6292,0.025230438689202602,0.25,0.25,,,,,
1574,629432,6296,0.04641197010639159,0.25,0.25,,,,,
1575,629852,6300,0.024364597525227856,0.5,0.5,,,,,
1576,630272,6304,0.032851697942281446,0.25,0.25,,,,,
1577,630692,6308,0.031149160567268092,0.25,0.25,0.03771160524939556,0.25,0.25,,
1578,631144,6312,0.030449169825058693,0.25,0.25,,,,,
1579,631500,6316,0.02656123371579996,0.5,0.5,,,,,
1580,631920,6320,0.032700489801763336,0.0,0.0,,,,,
1581,632244,6324,0.02650226448752801,0.5,0.5,,,,,
1582,632664,6328,0.02545759326692231,0.5,0.5,,,,,
1583,633148,6332,0.022098306891843625,1.0,1.0,,,,,
1584,633472,6336,0.02598088920674536,0.0,0.0,,,,,
1585,633892,6340,0.026341635339314693,0.5,0.5,0.034764225647381866,0.5,0.5,,
1586,634280,6344,0.03279793108985441,0.25,0.25,,,,,
1587,634764,6348,0.02544005982666219,0.25,0.25,,,,,
1588,635184,6352,0.023376483863260616,0.5,0.5,,,,,
1589,635508,6356,0.02329421446545143,0.75,0.75,,,,,
1590,635928,6360,0.024457438575443136,0.75,0.75,,,,,
1591,636380,6364,0.019846250796203883,0.5,0.5,,,,,
1592,636768,6368,0.021341125953429223,0.5,0.5,,,,,
1593,637060,6372,0.02436622184799453,1.0,1.0,0.026862124938631056,0.25,0.25,,
1594,637448,6376,0.028324307515677705,0.5,0.5,,,,,
1595,637836,6380,0.03214303068439816,0.0,0.0,,,,,
1596,638288,6384,0.0312434039888268,0.25,0.25,,,,,
1597,638644,6388,0.02783348700595323,0.25,0.25,,,,,
1598,639096,6392,0.022652273641004257,0.5,0.5,,,,,
1599,639580,6396,0.02794383555907257,0.0,0.0,,,,,
1600,640064,6400,0.015791826744626217,0.75,0.75,,,,,
1601,640484,6404,0.029362187650010956,0.5,0.5,0.021798619499748956,0.75,0.75,,
1602,640872,6408,0.030016241542905702,0.25,0.25,,,,,
1603,641228,6412,0.02839213339480162,0.75,0.75,,,,,
1604,641616,6416,0.02923574357988033,0.75,0.75,,,,,
1605,642036,6420,0.030324404321980455,0.5,0.5,,,,,
1606,642456,6424,0.026041133642756557,0.75,0.75,,,,,
1607,642876,6428,0.028693759263552495,0.0,0.0,,,,,
1608,643296,6432,0.0235828373328145,0.75,0.75,,,,,
1609,643620,6436,0.0308779776842396,0.75,0.75,0.027101790336836653,0.75,0.75,,
1610,643816,6440,0.046227557128775576,0.5,0.5,,,,,
1611,643980,6444,0.05487074454042203,0.5,0.5,,,,,
1612,644336,6448,0.03836725720708283,0.0,0.0,,,,,
1613,644628,6452,0.021512195135065987,0.75,0.75,,,,,
1614,645016,6456,0.02505604277680495,0.75,0.75,,,,,
1615,645436,6460,0.024510901717012003,0.75,0.75,,,,,
1616,645856,6464,0.02941419659462855,0.5,0.5,,,,,
1617,646212,6468,0.0351042548647366,0.0,0.0,0.034220658942617985,0.5,0.5,,
1618,646600,6472,0.022426215705537447,0.5,0.5,,,,,
1619,647052,6476,0.02446351371465308,0.0,0.0,,,,,
1620,647408,6480,0.026381665500433967,0.25,0.25,,,,,
1621,647764,6484,0.02603207179656827,0.75,0.75,,,,,
1622,648152,6488,0.019554839728240455,1.0,1.0,,,,,
1623,648604,6492,0.024979726789895403,0.75,0.75,,,,,
1624,648832,6496,0.04545021144350605,0.25,0.25,,,,,
1625,649316,6500,0.02538468440170951,0.5,0.5,0.02791134218925392,0.0,0.0,,
1626,649736,6504,0.030455159122530582,0.25,0.25,,,,,
1627,650124,6508,0.02563311164815422,0.75,0.75,,,,,
1628,650544,6512,0.023314005639089544,0.75,0.75,,,,,
1629,650996,6516,0.027926038373936035,0.5,0.5,,,,,
1630,651544,6520,0.01655105852052931,0.5,0.5,,,,,
1631,651708,6524,0.04398405380102224,0.5,0.5,,,,,
1632,652128,6528,0.018634667076376517,0.75,0.75,,,,,
1633,652516,6532,0.024838047420920478,0.5,0.5,0.05721386744653971,0.25,0.25,,
1634,652904,6536,0.0358488061470846,0.0,0.0,,,,,
1635,653324,6540,0.026119481759974035,0.5,0.5,,,,,
1636,653552,6544,0.022045801720693866,0.75,0.75,,,,,
1637,653908,6548,0.031775359140417604,0.5,0.5,,,,,
1638,654360,6552,0.02480362771228686,0.75,0.75,,,,,
1639,654748,6556,0.03048230616020907,0.25,0.25,,,,,
1640,655168,6560,0.028172707284186697,0.5,0.5,,,,,
1641,655556,6564,0.02112650328818087,0.5,0.5,0.03406805334513594,0.5,0.5,,
1642,655944,6568,0.02188473954725088,0.75,0.75,,,,,
1643,656460,6572,0.022893274450567845,0.5,0.5,,,,,
1644,656816,6576,0.030949596489795096,0.5,0.5,,,,,
1645,657268,6580,0.02188957791741351,0.5,0.5,,,,,
1646,657624,6584,0.032727411759804134,0.25,0.25,,,,,
1647,658076,6588,0.027136230333420195,0.5,0.5,,,,,
1648,658528,6592,0.03117951478886326,0.5,0.5,,,,,
1649,658820,6596,0.028260569194282794,0.5,0.5,0.026170931738380022,0.5,0.5,,
1650,659208,6600,0.027582493874905464,0.5,0.5,,,,,
1651,659628,6604,0.03127775705631298,0.0,0.0,,,,,
1652,660048,6608,0.0242831149222952,1.0,1.0,,,,,
1653,660436,6612,0.026461551482833554,0.5,0.5,,,,,
1654,660824,6616,0.027958748161229605,0.5,0.5,,,,,
1655,661308,6620,0.017042857137166263,0.75,0.75,,,,,
1656,661696,6624,0.028042677711191663,0.25,0.25,,,,,
1657,662084,6628,0.028180636171463786,0.75,0.75,0.03483211700423307,0.0,0.0,,
1658,662440,6632,0.029303968573787684,0.5,0.5,,,,,
1659,662668,6636,0.047206145321644785,0.25,0.25,,,,,
1660,663024,6640,0.030706292687236215,0.0,0.0,,,,,
1661,663444,6644,0.026895771446518297,0.25,0.25,,,,,
1662,663896,6648,0.021571015246491763,1.0,1.0,,,,,
1663,664284,6652,0.03573137710401696,0.25,0.25,,,,,
1664,664736,6656,0.021290563935421204,0.5,0.5,,,,,
1665,665124,6660,0.022541664092223832,0.5,0.5,0.023355231805153854,0.5,0.5,,
1666,665448,6664,0.03164495628385674,1.0,1.0,,,,,
1667,665868,6668,0.027594360020285907,0.5,0.5,,,,,
1668,666288,6672,0.03193168085485468,0.25,0.25,,,,,
1669,666708,6676,0.0317344868493965,0.5,0.5,,,,,
1670,667032,6680,0.03277860666587214,0.5,0.5,,,,,
1671,667452,6684,0.02220612209221171,0.5,0.5,,,,,
1672,667712,6688,0.022813744571857628,0.75,0.75,,,,,
1673,668004,6692,0.03830331362358164,0.25,0.25,0.028820138423775177,0.5,0.5,,
